timestamp,temp,humidity,light,wind_speed,forecast_rain,forecast_rain_d0,forecast_rain_d1,forecast_rain_d2,soil_moist_shallow,soil_moist_deep,soil_moist_avg,soil_moist_diff,soil_moist_ratio,soil_moist_trend_1h,eto,etc,kc,depletion,depletion_ratio,depletion_shallow,depletion_deep,taw,raw,soil_moist_deficit,temp_x_humidity,solar_x_temp,soil_x_depletion,growth_stage,crop_type,soil_type,actual_irrigation_mm_next_24h,depletion_after_24h
2025-02-01 08:00:00,33.3,68.6,26733.0,4.5,0.5,0.8,0.8,0.0,35.0,41.5,38.3,-6.5,0.84,0.42,0.4866,0.4136,0.85,49.04,0.374,19.61,29.42,130,65.0,0,2284.4,890.21,14.31,end,corn,silt_loam,0.0,53.97
2025-02-01 09:00:00,32.0,62.3,40028.0,2.5,1.6,0.8,0.6,0.0,43.3,42.2,42.7,1.2,1.03,-0.02,0.4769,0.4054,0.85,49.44,0.377,19.78,29.67,130,65.0,0,1993.6,1280.9,16.13,end,corn,silt_loam,0.0,54.4
2025-02-01 10:00:00,34.0,57.3,52755.0,4.2,1.2,0.1,0.6,0.0,38.5,40.4,39.5,-1.9,0.95,0.5,0.5,0.425,0.85,49.87,0.38,19.95,29.92,130,65.0,0,1948.2,1793.67,15.01,end,corn,silt_loam,0.0,54.82
2025-02-01 11:00:00,32.8,56.6,66754.0,4.2,1.0,0.6,0.8,0.0,33.1,40.3,36.7,-7.3,0.82,0.63,0.5,0.425,0.85,50.29,0.384,20.12,30.18,130,65.0,0,1856.5,2189.53,14.08,end,corn,silt_loam,0.0,55.25
2025-02-01 12:00:00,34.6,56.3,80447.0,3.5,1.2,0.0,0.7,0.0,37.5,40.0,38.8,-2.5,0.94,-0.61,0.5,0.425,0.85,50.72,0.387,20.29,30.43,130,65.0,0,1948.0,2783.47,15.0,end,corn,silt_loam,0.0,55.67
2025-02-01 13:00:00,35.3,60.5,67069.0,3.5,0.7,0.2,0.9,0.0,39.9,40.4,40.1,-0.5,0.99,0.87,0.5,0.425,0.85,51.14,0.39,20.46,30.69,130,65.0,0,2135.6,2367.54,15.66,end,corn,silt_loam,0.0,56.1
2025-02-01 14:00:00,34.5,49.0,53117.0,4.7,1.3,0.6,0.6,0.0,38.9,41.5,40.2,-2.7,0.94,-0.2,0.5,0.425,0.85,51.57,0.393,20.63,30.94,130,65.0,0,1690.5,1832.54,15.82,end,corn,silt_loam,0.0,56.52
2025-02-01 15:00:00,33.6,56.0,41039.0,1.4,1.0,0.4,0.8,0.0,38.3,40.9,39.6,-2.5,0.94,0.03,0.5,0.425,0.85,51.99,0.397,20.8,31.2,130,65.0,0,1881.6,1378.91,15.71,end,corn,silt_loam,0.0,56.95
2025-02-01 16:00:00,34.1,57.2,26481.0,2.3,1.8,0.8,0.2,0.0,37.9,40.1,39.0,-2.2,0.95,-0.62,0.4731,0.4021,0.85,52.39,0.4,20.96,31.44,130,65.0,0,1950.5,903.0,15.59,end,corn,silt_loam,0.0,57.35
2025-02-01 17:00:00,32.6,72.3,13601.0,5.0,1.0,0.6,0.5,0.0,40.0,41.1,40.6,-1.0,0.97,-0.15,0.4023,0.342,0.85,52.74,0.403,21.09,31.64,130,65.0,0,2357.0,443.39,16.35,end,corn,silt_loam,0.0,57.75
2025-02-01 18:00:00,33.1,58.7,26.0,1.6,1.7,0.1,0.2,0.0,36.7,43.0,39.9,-6.3,0.85,0.37,0.0164,0.0139,0.85,52.75,0.406,21.1,31.65,130,65.0,0,1943.0,0.86,16.17,end,corn,silt_loam,0.0,57.76
2025-02-01 19:00:00,31.9,47.2,17.0,3.2,0.6,0.7,0.5,0.0,36.7,38.8,37.7,-2.1,0.95,0.19,0.0256,0.0218,0.85,52.77,0.406,21.11,31.66,130,65.0,0,1505.7,0.54,15.3,end,corn,silt_loam,0.0,57.8
2025-02-01 20:00:00,32.4,65.8,44.0,2.1,0.8,0.6,0.8,0.0,37.8,35.1,36.4,2.8,1.08,-1.03,0.0156,0.0133,0.85,52.79,0.406,21.11,31.67,130,65.0,0,2131.9,1.43,14.79,end,corn,silt_loam,0.0,57.85
2025-02-01 21:00:00,30.9,52.9,41.0,3.5,1.2,0.4,0.6,0.0,38.1,39.3,38.7,-1.2,0.97,-0.13,0.0187,0.0159,0.85,52.8,0.406,21.12,31.68,130,65.0,0,1634.6,1.27,15.72,end,corn,silt_loam,0.0,57.85
2025-02-01 22:00:00,29.9,62.2,26.0,3.3,0.6,0.8,0.6,0.0,35.3,40.2,37.8,-4.9,0.88,0.19,0.0483,0.0411,0.85,52.84,0.406,21.14,31.71,130,65.0,0,1859.8,0.78,15.34,end,corn,silt_loam,0.0,57.88
2025-02-01 23:00:00,29.7,62.4,4.0,3.6,0.7,0.8,0.1,0.0,33.0,41.6,37.3,-8.5,0.79,0.03,0.0159,0.0135,0.85,52.86,0.406,21.14,31.71,130,65.0,0,1853.3,0.12,15.17,end,corn,silt_loam,0.0,57.92
2025-02-02 00:00:00,21.0,70.1,45.0,3.2,0.8,0.6,0.5,0.0,35.0,42.5,38.8,-7.4,0.82,0.74,0.0051,0.0043,0.85,52.86,0.407,21.14,31.72,130,65.0,0,1472.1,0.94,15.76,end,corn,silt_loam,0.0,57.95
2025-02-02 01:00:00,23.0,76.0,21.0,4.0,0.6,0.3,0.2,0.0,38.6,33.7,36.2,4.9,1.15,0.01,0.0401,0.0341,0.85,52.89,0.407,21.16,31.74,130,65.0,0,1748.0,0.48,14.71,end,corn,silt_loam,0.0,57.95
2025-02-02 02:00:00,25.5,65.8,9.0,2.3,0.8,0.6,0.3,0.0,41.3,35.1,38.2,6.2,1.18,0.35,0.0322,0.0274,0.85,52.92,0.407,21.17,31.75,130,65.0,0,1677.9,0.23,15.54,end,corn,silt_loam,0.0,57.98
2025-02-02 03:00:00,26.9,66.2,45.0,4.7,0.1,0.6,0.1,0.0,33.2,40.8,37.0,-7.6,0.81,-0.76,0.0048,0.0041,0.85,52.93,0.407,21.17,31.76,130,65.0,0,1780.8,1.21,15.07,end,corn,silt_loam,0.0,57.98
2025-02-02 04:00:00,28.3,70.6,20.0,3.2,0.6,0.6,0.4,0.0,30.2,40.9,35.5,-10.7,0.74,0.25,0.0348,0.0296,0.85,52.96,0.407,21.18,31.77,130,65.0,0,1998.0,0.57,14.46,end,corn,silt_loam,0.0,58.02
2025-02-02 05:00:00,29.5,66.5,1.0,1.2,0.0,0.1,0.3,0.0,38.7,38.7,38.7,0.0,1.0,0.12,0.0344,0.0292,0.85,52.98,0.407,21.19,31.79,130,65.0,0,1961.8,0.03,15.76,end,corn,silt_loam,0.0,58.05
2025-02-02 06:00:00,31.6,79.8,-734.0,5.0,1.9,0.9,0.3,0.0,36.1,38.8,37.4,-2.8,0.93,0.19,0.3163,0.2689,0.85,53.25,0.408,21.3,31.95,130,65.0,0,2521.7,-23.19,15.26,end,corn,silt_loam,0.0,58.28
2025-02-02 07:00:00,31.3,66.7,13938.0,4.2,0.5,0.2,0.1,0.0,36.0,41.9,39.0,-5.8,0.86,-0.64,0.3472,0.2951,0.85,53.55,0.41,21.42,32.13,130,65.0,0,2087.7,436.26,15.96,end,corn,silt_loam,0.0,58.61
2025-02-02 08:00:00,34.6,58.9,26201.0,1.5,1.1,0.6,0.7,0.0,38.2,39.4,38.8,-1.2,0.97,-0.04,0.5,0.425,0.85,53.97,0.412,21.59,32.38,130,65.0,0,2037.9,906.55,15.98,end,corn,silt_loam,0.0,59.02
2025-02-02 09:00:00,31.9,59.1,40418.0,1.3,1.1,0.9,0.7,0.0,33.4,44.3,38.8,-10.8,0.76,0.63,0.5,0.425,0.85,54.4,0.415,21.76,32.64,130,65.0,0,1885.3,1289.33,16.13,end,corn,silt_loam,0.0,59.44
2025-02-02 10:00:00,33.4,58.6,53528.0,1.8,0.2,0.2,0.6,0.0,29.5,38.8,34.1,-9.3,0.76,0.03,0.5,0.425,0.85,54.82,0.418,21.93,32.89,130,65.0,0.86,1957.2,1787.84,14.28,end,corn,silt_loam,0.0,59.87
2025-02-02 11:00:00,32.6,56.1,66749.0,3.0,1.8,0.2,0.4,0.0,34.3,35.9,35.1,-1.6,0.96,-0.07,0.5,0.425,0.85,55.25,0.422,22.1,33.15,130,65.0,0,1828.9,2176.02,14.8,end,corn,silt_loam,0.0,60.29
2025-02-02 12:00:00,34.2,61.4,80220.0,4.5,1.3,0.1,0.9,0.0,35.1,37.8,36.4,-2.7,0.93,0.25,0.5,0.425,0.85,55.67,0.425,22.27,33.4,130,65.0,0,2099.9,2743.52,15.47,end,corn,silt_loam,0.0,60.72
2025-02-02 13:00:00,33.5,65.4,66798.0,2.8,0.5,0.9,0.1,0.0,35.7,36.8,36.2,-1.0,0.97,-0.01,0.5,0.425,0.85,56.1,0.428,22.44,33.66,130,65.0,0,2190.9,2237.73,15.52,end,corn,silt_loam,0.0,61.14
2025-02-02 14:00:00,34.9,58.4,53924.0,3.9,0.8,0.3,0.4,0.0,31.8,37.7,34.8,-5.8,0.84,-0.53,0.5,0.425,0.85,56.52,0.432,22.61,33.91,130,65.0,0.24,2038.2,1881.95,15.0,end,corn,silt_loam,0.0,61.57
2025-02-02 15:00:00,33.9,54.9,39345.0,4.8,0.4,0.1,0.0,0.0,35.9,40.1,38.0,-4.2,0.89,0.21,0.5,0.425,0.85,56.95,0.435,22.78,34.17,130,65.0,0,1861.1,1333.8,16.52,end,corn,silt_loam,0.0,61.99
2025-02-02 16:00:00,32.2,53.8,26487.0,3.9,1.8,0.3,0.2,0.0,35.3,37.1,36.2,-1.8,0.95,-0.16,0.4775,0.4059,0.85,57.35,0.438,22.94,34.41,130,65.0,0,1732.4,852.88,15.85,end,corn,silt_loam,0.0,62.42
2025-02-02 17:00:00,34.8,56.9,13112.0,3.0,1.4,0.5,0.3,0.0,33.3,38.5,35.9,-5.1,0.87,0.17,0.4662,0.3963,0.85,57.75,0.441,23.1,34.65,130,65.0,0,1980.1,456.3,15.84,end,corn,silt_loam,0.0,62.76
2025-02-02 18:00:00,33.8,67.9,7.0,1.1,0.9,0.3,0.2,0.0,38.5,40.1,39.3,-1.6,0.96,0.41,0.0132,0.0112,0.85,57.76,0.444,23.1,34.66,130,65.0,0,2295.0,0.24,17.44,end,corn,silt_loam,0.0,62.78
2025-02-02 19:00:00,30.9,66.8,24.0,2.0,0.2,0.8,0.6,0.0,33.7,39.9,36.8,-6.2,0.84,-0.52,0.0495,0.0421,0.85,57.8,0.444,23.12,34.68,130,65.0,0,2064.1,0.74,16.35,end,corn,silt_loam,0.0,62.78
2025-02-02 20:00:00,31.8,62.0,5.0,2.2,1.5,0.5,0.7,0.0,34.3,41.0,37.6,-6.7,0.84,-0.05,0.0495,0.0421,0.85,57.85,0.445,23.14,34.71,130,65.0,0,1971.6,0.16,16.73,end,corn,silt_loam,0.0,62.81
2025-02-02 21:00:00,30.8,55.6,45.0,4.1,1.7,0.9,0.6,0.0,38.2,37.4,37.8,0.8,1.02,-0.74,0.0056,0.0048,0.85,57.85,0.445,23.14,34.71,130,65.0,0,1712.5,1.39,16.82,end,corn,silt_loam,0.0,62.84
2025-02-02 22:00:00,33.0,60.4,43.0,3.6,0.3,0.5,0.2,0.0,37.2,38.3,37.8,-1.1,0.97,-0.01,0.0371,0.0315,0.85,57.88,0.445,23.15,34.73,130,65.0,0,1993.2,1.42,16.81,end,corn,silt_loam,0.0,62.85
2025-02-02 23:00:00,27.8,69.6,48.0,4.5,1.4,0.9,0.4,0.0,33.2,37.1,35.2,-3.9,0.9,-0.07,0.0479,0.0407,0.85,57.92,0.445,23.17,34.75,130,65.0,0,1934.9,1.33,15.65,end,corn,silt_loam,0.0,62.89
2025-02-03 00:00:00,22.1,57.9,20.0,2.7,2.0,0.3,0.0,0.0,32.1,40.9,36.5,-8.8,0.78,-0.5,0.026,0.0221,0.85,57.95,0.446,23.18,34.77,130,65.0,0,1279.6,0.44,16.27,end,corn,silt_loam,0.0,62.91
2025-02-03 01:00:00,25.3,73.4,14.0,4.9,1.0,0.7,0.5,0.0,33.3,41.4,37.4,-8.0,0.81,-0.15,0.0075,0.0064,0.85,57.95,0.446,23.18,34.77,130,65.0,0,1857.0,0.35,16.65,end,corn,silt_loam,0.0,62.91
2025-02-03 02:00:00,25.7,60.8,14.0,4.2,0.0,0.0,0.3,0.0,36.8,39.2,38.0,-2.4,0.94,-0.67,0.0297,0.0252,0.85,57.98,0.446,23.19,34.79,130,65.0,0,1562.6,0.36,16.94,end,corn,silt_loam,0.0,62.92
2025-02-03 03:00:00,28.3,66.2,18.0,2.1,1.7,0.7,0.8,0.0,34.4,40.0,37.2,-5.6,0.86,0.2,0.0078,0.0066,0.85,57.98,0.446,23.19,34.79,130,65.0,0,1873.5,0.51,16.59,end,corn,silt_loam,0.0,62.95
2025-02-03 04:00:00,29.5,61.3,29.0,1.3,0.4,0.5,0.4,0.0,32.3,37.0,34.7,-4.7,0.87,0.22,0.0406,0.0345,0.85,58.02,0.446,23.21,34.81,130,65.0,0.32,1808.3,0.86,15.47,end,corn,silt_loam,0.0,62.96
2025-02-03 05:00:00,29.7,70.9,16.0,3.3,1.4,0.3,0.6,0.0,36.9,38.9,37.9,-2.0,0.95,0.26,0.0342,0.0291,0.85,58.05,0.446,23.22,34.83,130,65.0,0,2105.7,0.48,16.93,end,corn,silt_loam,0.0,62.96
2025-02-03 06:00:00,29.8,69.7,555.0,3.5,1.1,0.4,0.9,0.0,32.9,39.0,35.9,-6.2,0.84,-0.4,0.2792,0.2373,0.85,58.28,0.447,23.31,34.97,130,65.0,0,2077.1,16.54,16.05,end,corn,silt_loam,0.0,63.18
2025-02-03 07:00:00,31.9,76.7,13019.0,2.9,0.9,0.4,0.4,0.0,35.0,40.6,37.8,-5.6,0.86,-0.14,0.3875,0.3294,0.85,58.61,0.448,23.45,35.17,130,65.0,0,2446.7,415.31,16.93,end,corn,silt_loam,0.0,63.42
2025-02-03 08:00:00,32.3,62.3,26546.0,3.0,0.3,0.5,0.6,0.0,32.9,41.7,37.3,-8.8,0.79,-0.4,0.4753,0.404,0.85,59.02,0.451,23.61,35.41,130,65.0,0,2012.3,857.44,16.81,end,corn,silt_loam,0.0,63.74
2025-02-03 09:00:00,33.6,67.2,40034.0,4.5,0.9,0.1,0.1,0.0,30.3,37.9,34.1,-7.6,0.8,0.2,0.5,0.425,0.85,59.44,0.454,23.78,35.67,130,65.0,0.89,2257.9,1345.14,15.49,end,corn,silt_loam,0.0,64.16
2025-02-03 10:00:00,33.0,64.1,53247.0,4.0,1.3,0.7,0.1,0.0,34.5,39.4,36.9,-4.9,0.88,-0.04,0.5,0.425,0.85,59.87,0.457,23.95,35.92,130,65.0,0,2115.3,1757.15,16.88,end,corn,silt_loam,0.0,64.59
2025-02-03 11:00:00,32.3,60.4,67407.0,4.4,0.6,0.3,1.0,0.0,34.0,37.8,35.9,-3.8,0.9,-0.23,0.5,0.425,0.85,60.29,0.461,24.12,36.18,130,65.0,0,1950.9,2177.25,16.54,end,corn,silt_loam,0.0,65.01
2025-02-03 12:00:00,35.5,56.6,80164.0,1.8,0.9,0.8,0.4,0.0,35.2,38.4,36.8,-3.2,0.92,-1.18,0.5,0.425,0.85,60.72,0.464,24.29,36.43,130,65.0,0,2009.3,2845.82,17.08,end,corn,silt_loam,0.0,65.44
2025-02-03 13:00:00,35.9,60.4,65799.0,3.2,1.6,0.7,0.9,0.0,31.5,37.1,34.3,-5.6,0.85,-0.24,0.5,0.425,0.85,61.14,0.467,24.46,36.69,130,65.0,0.67,2168.4,2362.18,16.03,end,corn,silt_loam,0.0,65.86
2025-02-03 14:00:00,34.7,50.6,53726.0,3.2,1.0,0.3,0.7,0.0,36.9,37.3,37.1,-0.4,0.99,-0.25,0.5,0.425,0.85,61.57,0.47,24.63,36.94,130,65.0,0,1755.8,1864.29,17.45,end,corn,silt_loam,0.0,66.29
2025-02-03 15:00:00,32.8,58.0,39775.0,2.7,0.8,0.0,0.5,0.0,33.2,36.9,35.1,-3.6,0.9,0.68,0.5,0.425,0.85,61.99,0.474,24.8,37.2,130,65.0,0,1902.4,1304.62,16.6,end,corn,silt_loam,0.0,66.71
2025-02-03 16:00:00,34.9,52.8,27718.0,4.9,0.9,0.7,0.3,0.0,36.1,37.5,36.8,-1.4,0.96,0.36,0.5,0.425,0.85,62.42,0.477,24.97,37.45,130,65.0,0,1842.7,967.36,17.55,end,corn,silt_loam,0.0,67.12
2025-02-03 17:00:00,32.1,54.8,13970.0,2.6,0.1,0.7,0.4,0.0,30.5,36.8,33.7,-6.3,0.83,-0.86,0.397,0.3375,0.85,62.76,0.48,25.1,37.65,130,65.0,1.33,1759.1,448.44,16.17,end,corn,silt_loam,0.0,67.47
2025-02-03 18:00:00,32.4,67.4,15.0,2.6,1.8,0.6,0.4,0.0,31.0,35.3,33.1,-4.3,0.88,0.78,0.0236,0.0201,0.85,62.78,0.483,25.11,37.67,130,65.0,1.85,2183.8,0.49,16.0,end,corn,silt_loam,0.0,67.49
2025-02-03 19:00:00,31.2,57.4,16.0,4.8,0.7,0.6,0.4,0.0,32.8,38.2,35.5,-5.4,0.86,-0.24,0.0022,0.0019,0.85,62.78,0.483,25.11,37.67,130,65.0,0,1790.9,0.5,17.16,end,corn,silt_loam,0.0,67.51
2025-02-03 20:00:00,31.9,60.8,47.0,2.9,1.5,1.0,0.8,0.0,33.6,41.8,37.7,-8.1,0.8,0.49,0.0366,0.0311,0.85,62.81,0.483,25.12,37.69,130,65.0,0,1939.5,1.5,18.21,end,corn,silt_loam,0.0,67.52
2025-02-03 21:00:00,32.8,59.0,3.0,3.4,0.2,0.8,0.1,0.0,30.0,34.5,32.2,-4.5,0.87,-0.59,0.0382,0.0325,0.85,62.84,0.483,25.14,37.7,130,65.0,2.77,1935.2,0.1,15.57,end,corn,silt_loam,0.0,67.53
2025-02-03 22:00:00,30.5,58.6,35.0,2.5,2.0,0.6,0.2,0.0,30.8,38.1,34.5,-7.3,0.81,0.09,0.0126,0.0107,0.85,62.85,0.483,25.14,37.71,130,65.0,0.53,1787.3,1.07,16.66,end,corn,silt_loam,0.0,67.53
2025-02-03 23:00:00,29.2,65.2,10.0,3.3,1.3,0.7,0.2,0.0,28.1,39.0,33.5,-10.9,0.72,-0.29,0.0405,0.0344,0.85,62.89,0.483,25.15,37.73,130,65.0,1.48,1903.8,0.29,16.2,end,corn,silt_loam,0.0,67.56
2025-02-04 00:00:00,21.0,71.6,4.0,1.7,1.5,0.9,0.6,0.0,35.0,35.2,35.1,-0.2,0.99,-0.46,0.0248,0.0211,0.85,62.91,0.484,25.16,37.74,130,65.0,0,1503.6,0.08,16.99,end,corn,silt_loam,0.0,67.58
2025-02-04 01:00:00,24.0,61.1,7.0,1.3,0.9,0.4,0.1,0.0,30.5,37.8,34.1,-7.4,0.81,-0.41,0.0039,0.0033,0.85,62.91,0.484,25.16,37.75,130,65.0,0.86,1466.4,0.17,16.52,end,corn,silt_loam,0.0,67.6
2025-02-04 02:00:00,26.0,66.6,30.0,2.3,0.4,0.9,0.9,0.0,32.7,36.8,34.8,-4.0,0.89,0.91,0.0126,0.0107,0.85,62.92,0.484,25.17,37.75,130,65.0,0.25,1731.6,0.78,16.82,end,corn,silt_loam,0.0,67.62
2025-02-04 03:00:00,24.5,71.2,43.0,4.7,1.0,0.4,0.1,0.0,34.8,39.2,37.0,-4.4,0.89,0.36,0.0349,0.0297,0.85,62.95,0.484,25.18,37.77,130,65.0,0,1744.4,1.05,17.92,end,corn,silt_loam,0.0,67.62
2025-02-04 04:00:00,28.8,60.0,1.0,2.4,0.5,0.3,0.8,0.0,28.4,36.5,32.5,-8.1,0.78,0.66,0.007,0.0059,0.85,62.96,0.484,25.18,37.77,130,65.0,2.55,1728.0,0.03,15.72,end,corn,silt_loam,0.0,67.62
2025-02-04 05:00:00,28.3,75.0,4.0,4.8,1.8,0.7,0.8,0.0,31.5,42.3,36.9,-10.8,0.74,-0.15,0.0018,0.0015,0.85,62.96,0.484,25.18,37.78,130,65.0,0,2122.5,0.11,17.88,end,corn,silt_loam,0.0,67.66
2025-02-04 06:00:00,28.8,68.0,554.0,4.8,0.5,0.0,0.0,0.0,28.7,37.3,33.0,-8.6,0.77,-0.39,0.2612,0.222,0.85,63.18,0.484,25.27,37.91,130,65.0,1.98,1958.4,15.96,15.99,end,corn,silt_loam,0.0,67.91
2025-02-04 07:00:00,31.5,77.6,12254.0,1.1,0.1,0.8,0.8,0.0,31.7,36.1,33.9,-4.3,0.88,-0.74,0.2779,0.2362,0.85,63.42,0.486,25.37,38.05,130,65.0,1.11,2444.4,386.0,16.47,end,corn,silt_loam,0.0,68.18
2025-02-04 08:00:00,31.5,69.3,26743.0,2.7,0.9,0.1,0.4,0.0,39.7,33.9,36.8,5.8,1.17,-0.22,0.3791,0.3222,0.85,63.74,0.488,25.5,38.24,130,65.0,0,2182.9,842.4,17.97,end,corn,silt_loam,0.0,68.46
2025-02-04 09:00:00,33.1,56.9,40067.0,1.9,1.2,0.2,0.7,0.0,29.4,31.7,30.6,-2.3,0.93,-0.64,0.5,0.425,0.85,64.16,0.49,25.67,38.5,130,65.0,4.44,1883.4,1326.22,14.98,end,corn,silt_loam,0.0,68.89
2025-02-04 10:00:00,34.9,57.8,53410.0,1.5,0.4,0.0,0.3,0.0,31.5,36.0,33.7,-4.5,0.88,-0.18,0.5,0.425,0.85,64.59,0.494,25.84,38.75,130,65.0,1.29,2017.2,1864.01,16.64,end,corn,silt_loam,0.0,69.31
2025-02-04 11:00:00,35.0,54.5,66701.0,1.3,0.5,0.5,0.5,0.0,29.8,38.3,34.1,-8.5,0.78,-0.18,0.5,0.425,0.85,65.01,0.497,26.01,39.01,130,65.0,0.94,1907.5,2334.53,16.92,end,corn,silt_loam,0.0,69.74
2025-02-04 12:00:00,33.1,46.9,80079.0,3.6,1.1,0.3,0.7,0.0,31.5,37.0,34.2,-5.5,0.85,0.63,0.5,0.425,0.85,65.44,0.5,26.18,39.26,130,65.0,0.76,1552.4,2650.61,17.12,end,corn,silt_loam,0.0,70.16
2025-02-04 13:00:00,32.8,55.8,66386.0,1.8,0.3,1.0,0.2,0.0,30.3,34.3,32.3,-4.0,0.88,0.66,0.5,0.425,0.85,65.86,0.503,26.35,39.52,130,65.0,2.67,1830.2,2177.46,16.27,end,corn,silt_loam,0.0,70.59
2025-02-04 14:00:00,36.1,66.9,53102.0,2.8,0.2,0.5,0.0,0.0,31.8,38.7,35.2,-7.0,0.82,0.1,0.5,0.425,0.85,66.29,0.507,26.52,39.77,130,65.0,0,2415.1,1916.98,17.86,end,corn,silt_loam,0.0,71.01
2025-02-04 15:00:00,33.5,57.0,40674.0,3.0,1.7,0.4,0.0,0.0,34.0,36.1,35.1,-2.1,0.94,0.07,0.5,0.425,0.85,66.71,0.51,26.69,40.03,130,65.0,0,1909.5,1362.58,17.87,end,corn,silt_loam,0.0,71.44
2025-02-04 16:00:00,33.3,64.2,26601.0,3.4,1.8,0.9,0.9,0.0,33.5,34.1,33.8,-0.6,0.98,0.02,0.4762,0.4048,0.85,67.12,0.513,26.85,40.27,130,65.0,1.18,2137.9,885.81,17.36,end,corn,silt_loam,0.0,71.85
2025-02-04 17:00:00,32.4,61.6,12865.0,2.7,1.5,0.7,0.1,0.0,33.8,36.0,34.9,-2.2,0.94,-0.74,0.4121,0.3503,0.85,67.47,0.516,26.99,40.48,130,65.0,0.11,1995.8,416.83,18.01,end,corn,silt_loam,0.0,72.22
2025-02-04 18:00:00,34.8,48.0,23.0,3.3,1.1,0.5,0.2,0.0,31.6,31.9,31.8,-0.2,0.99,0.06,0.0191,0.0162,0.85,67.49,0.519,26.99,40.49,130,65.0,3.23,1670.4,0.8,16.49,end,corn,silt_loam,0.0,72.23
2025-02-04 19:00:00,32.7,62.6,4.0,2.0,1.1,0.3,0.4,0.0,24.8,34.5,29.7,-9.7,0.72,0.56,0.0308,0.0262,0.85,67.51,0.519,27.0,40.51,130,65.0,5.32,2047.0,0.13,15.4,end,corn,silt_loam,0.0,72.25
2025-02-04 20:00:00,32.3,50.2,30.0,1.5,1.1,0.3,0.3,0.0,28.7,36.9,32.8,-8.2,0.78,-1.27,0.0089,0.0076,0.85,67.52,0.519,27.01,40.51,130,65.0,2.2,1621.5,0.97,17.03,end,corn,silt_loam,0.0,72.25
2025-02-04 21:00:00,31.7,50.1,11.0,1.2,1.9,0.3,0.6,0.0,32.5,37.6,35.1,-5.0,0.87,0.12,0.0157,0.0133,0.85,67.53,0.519,27.01,40.52,130,65.0,0,1588.2,0.35,18.21,end,corn,silt_loam,0.0,72.29
2025-02-04 22:00:00,30.3,56.8,43.0,1.5,1.3,0.1,0.6,0.0,32.5,36.8,34.6,-4.3,0.88,-0.4,0.0025,0.0021,0.85,67.53,0.519,27.01,40.52,130,65.0,0.38,1721.0,1.3,17.98,end,corn,silt_loam,0.0,72.31
2025-02-04 23:00:00,27.0,62.1,36.0,1.2,1.4,0.3,0.3,0.0,31.4,37.6,34.5,-6.2,0.84,-0.36,0.0339,0.0288,0.85,67.56,0.519,27.03,40.54,130,65.0,0.51,1676.7,0.97,17.92,end,corn,silt_loam,0.0,72.33
2025-02-05 00:00:00,22.1,60.7,17.0,1.3,0.9,0.5,0.2,0.0,28.0,39.1,33.5,-11.1,0.72,-0.62,0.0163,0.0139,0.85,67.58,0.52,27.03,40.55,130,65.0,1.47,1341.5,0.38,17.42,end,corn,silt_loam,0.0,72.35
2025-02-05 01:00:00,24.9,67.1,16.0,4.2,0.7,0.4,0.7,0.0,30.6,39.2,34.9,-8.5,0.78,-0.12,0.0235,0.02,0.85,67.6,0.52,27.04,40.56,130,65.0,0.11,1670.8,0.4,18.14,end,corn,silt_loam,0.0,72.38
2025-02-05 02:00:00,25.7,65.7,47.0,4.6,0.1,0.6,0.8,0.0,32.5,34.1,33.3,-1.6,0.95,-0.4,0.0255,0.0217,0.85,67.62,0.52,27.05,40.57,130,65.0,1.72,1688.5,1.21,17.3,end,corn,silt_loam,0.0,72.41
2025-02-05 03:00:00,26.3,66.0,2.0,3.9,0.8,1.0,0.1,0.0,37.3,37.7,37.5,-0.4,0.99,-0.14,0.0039,0.0033,0.85,67.62,0.52,27.05,40.57,130,65.0,0,1735.8,0.05,19.51,end,corn,silt_loam,0.0,72.44
2025-02-05 04:00:00,26.6,63.6,27.0,2.7,1.5,0.8,0.5,0.0,28.2,36.8,32.5,-8.6,0.77,-0.37,0.0026,0.0022,0.85,67.62,0.52,27.05,40.57,130,65.0,2.5,1691.8,0.72,16.91,end,corn,silt_loam,0.0,72.46
2025-02-05 05:00:00,29.6,73.5,12.0,2.0,1.5,0.4,0.5,0.0,29.7,37.5,33.6,-7.9,0.79,0.25,0.0374,0.0318,0.85,67.66,0.52,27.06,40.59,130,65.0,1.42,2175.6,0.36,17.47,end,corn,silt_loam,0.0,72.47
2025-02-05 06:00:00,30.0,60.8,-301.0,3.0,1.8,0.7,0.6,0.0,28.8,37.0,32.9,-8.2,0.78,-0.85,0.2982,0.2535,0.85,67.91,0.52,27.16,40.75,130,65.0,2.07,1824.0,-9.03,17.14,end,corn,silt_loam,0.0,72.7
2025-02-05 07:00:00,30.2,75.2,13773.0,4.1,0.8,0.6,0.1,0.0,34.2,36.0,35.1,-1.8,0.95,0.19,0.3209,0.2728,0.85,68.18,0.522,27.27,40.91,130,65.0,0,2271.0,415.94,18.33,end,corn,silt_loam,0.0,73.02
2025-02-05 08:00:00,28.9,78.7,26038.0,4.1,1.8,0.9,0.0,0.0,33.3,37.3,35.3,-4.0,0.89,-1.09,0.3313,0.2816,0.85,68.46,0.524,27.39,41.08,130,65.0,0,2274.4,752.5,18.54,end,corn,silt_loam,0.0,73.35
